餐厅名,种类,地址,评分,人均,链接
宝岛都捞海鲜火锅（大信新都汇店）,海鲜,斗门区中兴中路328号大信新都汇5F（五楼靠近滑冰场观景位）,5,56,https://www.meituan.com/meishi/184601098/
东青·手抓海鲜（夏湾旗舰店）,海鲜,香洲区粤华路309号4栋一层103室,4.5,61,https://www.meituan.com/meishi/193443590/
水禾轩·蒸汽主题餐厅（夏湾店）,海鲜,香洲区侨光西路宏盛大厦1楼,5,31,https://www.meituan.com/meishi/159633014/
龙发海鲜城,海鲜,香洲区吉大景乐路平安大厦旁,4.9,59,https://www.meituan.com/meishi/1536375/
海里鲜（富华里店）,海鲜,香洲区九洲大道西2033号中海富华里12栋3-01,4.1,72,https://www.meituan.com/meishi/40519661/
蚝来屋,海鲜,香洲区先烈路42号（近龙舟街）,5,61,https://www.meituan.com/meishi/178790584/
大三元大排档,海鲜,横琴新区横琴宝中路26号（盈福楼门面）,4.7,58,https://www.meituan.com/meishi/40665843/
海诚记海鲜牛肉火锅,海鲜,香洲区景山路63号,3.5,44,https://www.meituan.com/meishi/1450275013/
胜发大排档,海鲜,金湾区藤湖街35号,5,75,https://www.meituan.com/meishi/98412224/
百里鲜酒楼,海鲜,香洲区湾仔海鲜食街17号,4.7,54,https://www.meituan.com/meishi/1237449/
海里鲜1号码头（横琴店）,海鲜,香洲区彩虹路139号,3.9,56,https://www.meituan.com/meishi/182600364/
金米轩海鲜酒家,海鲜,香洲区人民西路856号金诺酒店二层（新香洲华润万家对面）,4.3,88,https://www.meituan.com/meishi/96238439/
蚝小仙（横琴店）,海鲜,香洲区香江路,4.1,15,https://www.meituan.com/meishi/194002442/
华厦海鲜大酒楼,海鲜,香洲区环屏路1号（华厦酒店二楼）,3,95,https://www.meituan.com/meishi/193613621/
悦来海鲜餐厅,海鲜,金湾区映月路,0,16,https://www.meituan.com/meishi/169464448/
渔乐圈卜卜贝,海鲜,香洲区香埠路卫星街127号,4.9,56,https://www.meituan.com/meishi/192677454/
大咖卜卜贝,海鲜,香洲区环屏路南湾北路45号弘桥商城临街商铺,5,61,https://www.meituan.com/meishi/912282009/
湾仔海鲜街川林海鲜酒家,海鲜,香洲区湾仔镇新海鲜街19号（近湾仔码头）,4,31,https://www.meituan.com/meishi/1239313/
水禾轩·原汁原味蒸出健康（拱北店）,海鲜,香洲区九洲大道西1031号、1033号、1035号商铺,4.5,59,https://www.meituan.com/meishi/94161436/
湛王海鲜酒楼,海鲜,香洲区湾仔海鲜街13号（近湾仔旅游码头）,5,72,https://www.meituan.com/meishi/1239275/
嘉远世纪酒店·品极轩海鲜酒楼,海鲜,香洲区兰埔路216号（嘉远世纪酒店）,4.5,61,https://www.meituan.com/meishi/2437949/
德兴show鲜·蒸汽海鲜火锅餐厅（体育中心店）,海鲜,香洲区红山路163号体育中心南门,4.5,58,https://www.meituan.com/meishi/41722728/
德兴show鲜·蒸汽海鲜火锅餐厅（体育中心店）,海鲜,香洲区红山路163号体育中心南门,4.5,44,https://www.meituan.com/meishi/41722728/
忆口香香辣小龙虾,海鲜,香洲区昌平路69号（华骏大酒店左侧300米，粤华西公交站附近）,3.7,54,https://www.meituan.com/meishi/2514386/
一本魅·无国界海鲜放题料理,海鲜,香洲区昌盛路龙珠达国际酒店二楼（轻轨珠海站正对面）,4.7,75,https://www.meituan.com/meishi/163128793/
金岛记海鲜酒楼,海鲜,香洲区洪湾工业区香工路11号厂房一楼A2-1,3.5,56,https://www.meituan.com/meishi/195949586/
食神海鲜城（拱北店）,海鲜,香洲区高沙中街108号南洋海景酒店1楼(近拱北汽车站),4.3,15,https://www.meituan.com/meishi/1235917/
新成海鲜酒家,海鲜,香洲区园林路69号（中国农业银行旁）,4.1,88,https://www.meituan.com/meishi/1237739/
老地方生蚝海鲜小炒,海鲜,香洲区拱北莲花路161号右侧B商铺,3.5,95,https://www.meituan.com/meishi/192526377/
金湾食王（湾仔海鲜街店）,海鲜,香洲区湾仔海鲜街18号,3.9,16,https://www.meituan.com/meishi/2214780/
杨记海鲜酒楼（海鲜街店）,海鲜,香洲区湾仔海鲜街15号（近湾仔体育休闲公园）,3,56,https://www.meituan.com/meishi/1238058/
顺业名湖海鲜酒楼,海鲜,斗门区白藤湖酒吧城内C座（近鳄鱼岛）,3.7,61,https://www.meituan.com/meishi/1238499/
农夫石锅鱼,海鲜,斗门区滨江路116-118号铺佳多利酒店西门旁,4.3,31,https://www.meituan.com/meishi/5553047/
湛记海鲜大排档（横琴新区店）,海鲜,横琴新区横琴镇海河街之三栋（长隆附近有车接§送）,3.6,59,https://www.meituan.com/meishi/40286393/
龙宝轩海鲜火锅酒家,海鲜,香洲区迎宾北路南村豪苑东门底商,3.9,72,https://www.meituan.com/meishi/1240564/
新佳濠横琴生蚝火锅（侨光路店）,海鲜,香洲区侨光西路169号宝裕美食街首层119（国寿大厦对面）,4,61,https://www.meituan.com/meishi/192548037/
食神海鲜城（唐家店）,海鲜,香洲区唐淇路437号鸡山综合楼（近港湾大道）,4,58,https://www.meituan.com/meishi/1236027/
4号精酿工坊,海鲜,香洲区会同南路会同美食街（佐轮美发店旁）,0,44,https://www.meituan.com/meishi/184547845/
名点汇海鲜酒楼,海鲜,香洲区碧涛路华海路44号年夜饭可订,3.7,75,https://www.meituan.com/meishi/185315896/
四季佳景酒家,海鲜,香洲区珠海大道8号华发商都C馆4-5层C4001-C5001号铺,3.5,54,https://www.meituan.com/meishi/4095939/
英姐海鲜大排档,海鲜,金湾区白藤头水产批发市场,3.5,56,https://www.meituan.com/meishi/166024618/
草堂湾驿站驿膳坊,海鲜,金湾区金海东路与安基东路交叉口东侧（吉林大学海堤旁）,4.1,88,https://www.meituan.com/meishi/41150431/
俊兴大排档（长隆店）,海鲜,横琴新区横琴镇宝兴路43号,3.4,15,https://www.meituan.com/meishi/52006002/
潜江虾煌城,海鲜,香洲区翠微西路668号（翠微综合楼副楼商业街一楼东6号，泰峰电器对面）,4.9,95,https://www.meituan.com/meishi/50124073/
海滨海鲜大酒楼（怡景湾大酒店）,海鲜,香洲区情侣中路47号（怡景湾大酒店2、3楼）,4.3,16,https://www.meituan.com/meishi/189378761/
翠景湾脆鱼轩,海鲜,斗门区井岸镇尖峰前路2号7幢309铺,5,56,https://www.meituan.com/meishi/6499156/
大厨海鲜城,海鲜,金湾区南涌路赋晖华庭63号（九龙酒店斜对面）,4.2,61,https://www.meituan.com/meishi/177545949/
冯姐生蚝（横琴店）,海鲜,横琴新区德政街3号琴岛酒店后面,3.4,31,https://www.meituan.com/meishi/182482373/
新享乐海鲜,海鲜,香洲区翠华路31-32号（珠海第七中学旁第三小学斜对面）,4.3,59,https://www.meituan.com/meishi/1239370/
粤海湾海鲜楼,海鲜,香洲区湾仔海鲜街88号（湾仔旅游码头）,3.5,72,https://www.meituan.com/meishi/2214777/
海龙宫饭店,海鲜,金湾区272省道587乡道珠海机场旁,3.4,61,https://www.meituan.com/meishi/2782308/
好知己农庄,海鲜,香洲区湾仔街道连屏社区100号（横琴高速路口旁）,3,58,https://www.meituan.com/meishi/1238721/
金坊食店,海鲜,香洲区湾仔海鲜街16号,4.2,44,https://www.meituan.com/meishi/1237821/
蚝食,海鲜,香洲区紫荆路290号紫荆大厦底商,3.8,75,https://www.meituan.com/meishi/194274274/
东北烧烤海鲜大咖,海鲜,香洲区东大街南屏东大街1号,0,54,https://www.meituan.com/meishi/1266104672/
永霸海鲜火锅酒家（梅溪广场店）,海鲜,香洲区旅游路168号奥园广场二期三楼L3-6,4.4,56,https://www.meituan.com/meishi/193140227/
大天然酒楼,海鲜,香洲区湾仔海鲜街8号（海味市场直进100米左右）,4.5,88,https://www.meituan.com/meishi/1238666/
澳门一家春海鲜火锅,海鲜,香洲区情侣南路489号九洲花园东门处（九洲港货柜码头对面）,4.7,15,https://www.meituan.com/meishi/1536374/
粤海璇宫,海鲜,香洲区粤海东路1145号粤海酒店29楼,4.1,16,https://www.meituan.com/meishi/1239480/
杨记海鲜餐厅,海鲜,香洲区明珠北路24号-2栋-1层,4.2,95,https://www.meituan.com/meishi/2214540/
宝号鲍鱼（珠海店）,海鲜,香洲区九洲大道东1248号（九洲假日公寓一楼101号）,4.9,56,https://www.meituan.com/meishi/1237707/
森哥美食海鲜火锅（侨光路店）,海鲜,香洲区侨光西路245号,3.9,61,https://www.meituan.com/meishi/41523358/
长隆横琴湾酒店海豚自助餐厅,海鲜,横琴新区长隆横琴湾酒店,3.6,31,https://www.meituan.com/meishi/6538123/
大鱼湾农庄,海鲜,香洲区屏北二路1号,4.1,59,https://www.meituan.com/meishi/6770387/
花苑美食海鲜生蚝火锅,海鲜,香洲区粤华路225号（花苑新村5幢）,3.4,72,https://www.meituan.com/meishi/2214284/
海呀咪海鲜大咖主题餐厅,海鲜,香洲区环屏路16号BOX创意区2栋2楼,4,61,https://www.meituan.com/meishi/162870215/
常胜鲍鱼（吉大店）,海鲜,香洲区石花东路海湾花园30栋105-109号,4.3,58,https://www.meituan.com/meishi/1235951/
潮汕肥仔食店,海鲜,香洲区白莲路163号铺,3.5,44,https://www.meituan.com/meishi/1240335/
珠海华发喜来登酒店·Feast全日餐厅,海鲜,香洲区湾仔银湾路1663号珠海华发喜来登酒店三层（珠海国际会展中心）,3.3,75,https://www.meituan.com/meishi/86606748/
渔民世家,海鲜,香洲区矿新路湾仔海鲜街12号铺,3.8,54,https://www.meituan.com/meishi/165448211/
海味人家.捞汁小海鲜（印象城店）,海鲜,香洲区明珠北路印象城一口瑞可爷爷旁,3.8,56,https://www.meituan.com/meishi/194321275/
得月舫,海鲜,香洲区情侣中路野狸岛名亭公园内,4,88,https://www.meituan.com/meishi/1235748/
鲜悦道海鲜自助餐,海鲜,香洲区南屏南湾北路32号V12文化创意园二栋（南屏大桥巴士站旁，碧湾酒店、野猫酒吧对面）,3.5,15,https://www.meituan.com/meishi/42359874/
海之湾海鲜美食,海鲜,香洲区情侣中路63号（珠海渔女停车场内）,3.5,16,https://www.meituan.com/meishi/6493114/
鲜一派,海鲜,金湾区红旗镇虹晖一路230号,4.6,95,https://www.meituan.com/meishi/40239329/
星语卜卜贝,海鲜,香洲区桂花北路155号嗨森里文化广场,3.5,56,https://www.meituan.com/meishi/192663612/
和禄兴大排档,海鲜,香洲区湾仔海鲜街海业钓具旁（湛王对面）,5,61,https://www.meituan.com/meishi/2756679/
手指公海鲜美食,海鲜,香洲区情侣中路53号,3.7,31,https://www.meituan.com/meishi/1237617/
高登海鲜城,海鲜,金湾区平沙升平大道东22号一楼,4.1,59,https://www.meituan.com/meishi/1238580/
十月纳禾·蒸汽主题火锅（红旗店）,海鲜,金湾区南翔路68号,5,72,https://www.meituan.com/meishi/192801902/
鱼你相约·火山喷泉锅,海鲜,香洲区明珠南路1953号二城商业广场4楼,4.5,61,https://www.meituan.com/meishi/193651710/
虾城故事（夏湾店）,海鲜,香洲区港昌路213号（侨光小学斜对面）,5,58,https://www.meituan.com/meishi/157781213/
横琴秀姐农庄,海鲜,香洲区环岛东路,3.8,44,https://www.meituan.com/meishi/194446387/
粥之庄,海鲜,香洲区吉大景乐路20号厨房、餐厅第一层圆楼及117号商铺,3.8,54,https://www.meituan.com/meishi/194705101/
薛记蚝门,海鲜,香洲区粤华路152号,3.8,75,https://www.meituan.com/meishi/194953494/
华陆海产,海鲜,香洲区港三路夏湾路280号,3.5,56,https://www.meituan.com/meishi/195895677/
火鱼板烧火锅,海鲜,香洲区联安路22-26凤凰谷假日酒店首层4-5号商铺,5,15,https://www.meituan.com/meishi/195956389/
川岛渔港（来自下川岛的海鲜）,海鲜,香洲区吉大景乐路18号首层A-FX1-7轴,3.5,88,https://www.meituan.com/meishi/935900836/
海湾大酒店加·咖啡西餐厅,海鲜,香洲区水湾路245号（海湾大酒店一楼）,5,95,https://www.meituan.com/meishi/1236163/
俊兴蚝港海鲜酒楼,海鲜,横琴新区横琴新区红旗村宝兴路101号立体停车场对面,4,16,https://www.meituan.com/meishi/2215101/
添顺饭店,海鲜,横琴新区横琴长隆海河街34号（长隆有车接）,4.1,56,https://www.meituan.com/meishi/61849877/
风情大排档（长隆店）,海鲜,横琴新区横琴镇永兴街52号（横琴镇全面健身广场）,3.5,61,https://www.meituan.com/meishi/99137037/
熹沐堂 · 滋补礼品,海鲜,香洲区狮山路176号（如家酒店旁，批发街路口）,3,31,https://www.meituan.com/meishi/103521926/
下半场烧烤店,海鲜,香洲区前山所前山金山街44号商铺,3.5,59,https://www.meituan.com/meishi/157363796/
潮汕海鲜大排档,海鲜,香洲区南屏泰南街34号一楼1号铺,3,72,https://www.meituan.com/meishi/159082924/
海鸿鲜蒸煮题餐厅（拱北口岸店）,海鲜,香洲区昌盛路龙珠达酒店1-2楼（珠海轻轨站对面）,4.3,61,https://www.meituan.com/meishi/159862363/
十月纳禾·蒸汽海鲜火锅（三灶店）,海鲜,金湾区嘉珠时代广场二期二楼特色食街入口处第一间商铺（日式料理旁）（麦当劳侧门对面二楼）,5,58,https://www.meituan.com/meishi/162271651/
海鲜大咖（三灶店）,海鲜,金湾区三阳广场傲视电影院旁,4.3,44,https://www.meituan.com/meishi/164625020/
新骏景万豪酒店●都会尚膳西餐厅,海鲜,香洲区景山路177号9栋（新骏景万豪酒店二楼）,3.2,75,https://www.meituan.com/meishi/92313942/
两广海鲜大排档（长隆店）,海鲜,横琴新区两广海鲜大排档德政街16号（长隆有车接）,3.4,54,https://www.meituan.com/meishi/165803898/
上厨海鲜酒楼,海鲜,香洲区人民西路888号华尔曼假日酒店一楼（新香洲万家往上冲方向，直走100米路口拐进来便是）,5,56,https://www.meituan.com/meishi/179601993/
锅掌门小郡肝串串,海鲜,斗门区埔青街与金泰路交叉口东50米,4.5,88,https://www.meituan.com/meishi/184203912/
水和鲜海鲜蒸主题餐厅,海鲜,香洲区环屏路16号（Box创意区二楼）,5,15,https://www.meituan.com/meishi/169112465/
珠海凤凰湾悦椿酒店·食集西餐厅,海鲜,香洲区泉星东路凤凰湾悦椿酒店一楼,3.7,16,https://www.meituan.com/meishi/175256909/
澳门鲜味王（拱北店）,海鲜,香洲区侨光路169号（近宝裕美食街）,3.7,95,https://www.meituan.com/meishi/192740498/
湛吴大排档（横琴长隆店）,海鲜,横琴新区宝兴路45号（长隆附近有车接）,3,56,https://www.meituan.com/meishi/184003617/
小鲜肉卜卜贝手抓海鲜,海鲜,香洲区华平路16-3号,3.8,61,https://www.meituan.com/meishi/195981532/
贝哥卜卜贝海鲜火锅,海鲜,金湾区590县道中安街二巷24号,3.5,31,https://www.meituan.com/meishi/858417065/
札幌水产放题,海鲜,香洲区侨光路37号（国泰酒店一楼）,0,59,https://www.meituan.com/meishi/953249878/
海栈·蒸汽海鲜,海鲜,香洲区珠海市香洲区港昌路200号（近港昌路）,5,72,https://www.meituan.com/meishi/192248612/
琴鸣海鲜大排档（长隆店）,海鲜,横琴新区横琴镇永兴街2号长隆可接送,3.7,61,https://www.meituan.com/meishi/163519272/
祝融轩,海鲜,香洲区拱北珠海市香洲区拱北昌盛路74栋E05铺（壁画村里面）,4.2,58,https://www.meituan.com/meishi/193412429/
谜海新派海鲜（日月贝旗舰店）,海鲜,香洲区海韵城L2-7（蓝波斯菊旁）,4.5,44,https://www.meituan.com/meishi/165019359/
蒸鲜·营养蒸锅,海鲜,香洲区九洲大道中1199号（泰福国际金融大厦2层）,5,54,https://www.meituan.com/meishi/165059115/
粤味丰海鲜餐馆,海鲜,横琴新区长隆大道深井村60号（罗曼斯几米公寓斜对面）,3,75,https://www.meituan.com/meishi/165093852/
虾城故事（888分店）,海鲜,香洲区银桦路73号（888美食街旁）,4.4,56,https://www.meituan.com/meishi/168929414/
好彩四季海鲜火锅（拱北店）,海鲜,香洲区粤海东路1138号鸿都酒店一楼,5,15,https://www.meituan.com/meishi/171962995/
财庙烧鸡●大盘私房菜,海鲜,香洲区园林路128号（平安大厦正对面）,4.5,88,https://www.meituan.com/meishi/104442054/
农夫渔港,海鲜,香洲区粤海中路2067号（华羽民富酒店旁）,4.3,16,https://www.meituan.com/meishi/177854238/
红雨轩香辣蟹（园林路店）,海鲜,香洲区吉大园林路平安大厦右侧底商45-110号,4.5,95,https://www.meituan.com/meishi/98385257/
阿生大排档,海鲜,香洲区粤华路138号,3,56,https://www.meituan.com/meishi/179963652/
口口香石锅鱼（白蕉店）,海鲜,斗门区白蕉镇桥湖南路44.46.48号商铺,4.3,61,https://www.meituan.com/meishi/84015843/
南华一品海鲜楼,海鲜,香洲区湾仔海鲜街15号（海仪美食楼旁）,5,31,https://www.meituan.com/meishi/160822730/
一桶天下·手抓海鲜,海鲜,斗门区江湾中路230号,4.1,59,https://www.meituan.com/meishi/182615791/
富民食店,海鲜,金湾区藤湖街白藤大闸西堤商业街B02-05（白藤海鲜市场旁）,4.3,72,https://www.meituan.com/meishi/184024148/
